rawsum,joint_angle,
59,129.6486496,50.3513504
207,129.6897422,50.3102578
393,129.7308347,50.2691653
553,129.8130198,50.1869802
753,132.4492545,47.5507455
947,135.0854891,44.9145109
1123,137.7217238,42.2782762
1260,142.9941931,37.0058069
1401,145.7157504,34.2842496
1512,148.4373077,31.5626923
1607,151.158865,28.841135
1677,153.8804223,26.1195777
1715,159.323537,20.676463
1747,161.4508123,18.5491877
1766,163.5780877,16.4219123
1785,165.705363,14.294637
1765,167.8326384,12.1673616
1713,169.9599137,10.0400863
1657,174.2144644,5.7855356
1589,174.0153776,5.9846224
1506,173.8162909,6.1837091
1410,173.6172041,6.3827959
1252,173.4181174,6.5818826
1096,173.0199438,6.9800562
943,173.0023022,6.9976978
817,172.9846605,7.0153395
709,172.9670188,7.0329812
596,172.9317354,7.0682646
503,170.9581208,9.0418792
410,168.9845061,11.0154939
341,167.0108915,12.9891085
291,163.0636622,16.9363378
268,162.8608521,17.1391479
232,162.6580421,17.3419579
209,162.455232,17.544768
216,162.2524219,17.7475781
262,161.8468018,18.1531982
338,161.0058469,18.9941531
404,160.1648921,19.8351079
465,159.3239372,20.6760628
569,158.4829824,21.5170176
647,156.8010727,23.1989273
758,157.4225257,22.5774743
864,158.0439786,21.9560214
979,158.6654316,21.3345684
1074,159.2868846,20.7131154
1168,160.5297905,19.4702095
1272,160.4145821,19.5854179
1317,160.2993736,19.7006264
1433,160.1841652,19.8158348
1457,159.9537483,20.0462517
1493,160.0581868,19.9418132
1509,160.1626253,19.8373747
1487,160.2670638,19.7329362
1450,160.4759408,19.5240592
1352,161.3389057,18.6610943
1258,162.2018706,17.7981294
1199,163.0648354,16.9351646
976,163.9278003,16.0721997
750,164.7907652,15.2092348
535,166.5166949,13.4833051
289,167.1793227,12.8206773
174,167.8419506,12.1580494
62,168.5045784,11.4954216
13,169.8298341,10.1701659
0,169.3006475,10.6993525
0,168.7714609,11.2285391
0,168.2422743,11.7577257
0,167.1839011,12.8160989
0,166.6683149,13.3316851
0,166.1527286,13.8472714
0,165.6371424,14.3628576
0,164.6059699,15.3940301
0,164.2081142,15.7918858
0,163.8102585,16.1897415
0,163.4124027,16.5875973
0,163.014547,16.985453
0,162.6166913,17.3833087
0,161.8209798,18.1790202
0,160.955578,19.044422
0,160.0901762,19.9098238
0,159.2247744,20.7752256
0,158.3593726,21.6406274
0,156.628569,23.371431
0,155.4017853,24.5982147
0,154.1750016,25.8249984
0,152.9482179,27.0517821
0,150.4946505,29.5053495
0,149.0703706,30.9296294
0,147.6460908,32.3539092
0,146.221811,33.778189
0,143.3732513,36.6267487
0,141.0491659,38.9508341
0,138.7250804,41.2749196
0,136.400995,43.599005
0,134.0769095,45.9230905
0,129.4287386,50.5712614
0,128.837663,51.162337
0,128.2465875,51.7534125
0,127.6555119,52.3444881
0,127.0644363,52.9355637
0,125.8822852,54.1177148
0,124.5718271,55.4281729
0,123.261369,56.738631
0,121.9509109,58.0490891
0,120.6404527,59.3595473
0,118.0195365,61.9804635
0,118.7044853,61.2955147
0,119.3894341,60.6105659
0,120.074383,59.925617
0,121.4442806,58.5557194
26,122.7047043,57.2952957
146,123.9651281,56.0348719
304,125.2255518,54.7744482
485,126.4859755,53.5140245
657,129.0068229,50.9931771
819,131.8328798,48.1671202
952,134.6589366,45.3410634
1091,137.4849934,42.5150066
1222,143.137107,36.862893
1311,145.8555369,34.1444631
1435,148.5739668,31.4260332
1530,151.2923966,28.7076034
1608,156.7292564,23.2707436
1685,159.3813919,20.6186081
1728,162.0335273,17.9664727
1742,164.6856628,15.3143372
1735,167.3377982,12.6622018
1693,169.9899337,10.0100663
1620,175.2942046,4.7057954
1570,175.108688,4.891312
1481,174.9231713,5.0768287
1375,174.7376547,5.2623453
1234,174.3666214,5.6333786
1092,174.4899726,5.5100274
944,174.6133237,5.3866763
826,174.7366749,5.2633251
724,174.860026,5.139974
610,175.1067283,4.8932717
536,174.1859111,5.8140889
463,173.2650939,6.7349061
395,172.3442767,7.6557233
358,171.4234595,8.5765405
294,170.5026422,9.4973578
265,168.6610078,11.3389922
273,168.0224237,11.9775763
286,167.3838396,12.6161604
316,166.7452554,13.2547446
354,165.4680872,14.5319128
432,165.6912664,14.3087336
489,165.9144456,14.0855544
537,166.1376248,13.8623752
618,166.5839832,13.4160168
688,165.9082157,14.0917843
746,165.2324483,14.7675517
825,164.5566809,15.4433191
947,163.8809135,16.1190865
1041,162.5293787,17.4706213
1143,162.7239772,17.2760228
1240,162.9185758,17.0814242
1279,163.1131744,16.8868256
1309,163.5023716,16.4976284
1352,164.6291365,15.3708635
1348,165.7559013,14.2440987
1317,166.8826662,13.1173338
1290,168.009431,11.990569
1280,170.2629608,9.7370392
1172,169.2111495,10.7888505
1116,168.1593383,11.8406617
1009,167.1075271,12.8924729
838,166.0557159,13.9442841
600,163.9520935,16.0479065
375,165.2240926,14.7759074
213,166.4960918,13.5039082
100,167.7680909,12.2319091
0,169.0400901,10.9599099
0,171.5840884,8.4159116
0,171.1361717,8.8638283
0,170.6882551,9.3117449
0,170.2403384,9.7596616
0,169.7924217,10.2075783
0,168.8965883,11.1034117
0,168.1738329,11.8261671
0,167.4510775,12.5489225
0,166.0055666,13.9944334
0,165.5038287,14.4961713
0,165.0020909,14.9979091
0,164.500353,15.499647
0,163.9986151,16.0013849
0,162.9951393,17.0048607
0,162.3176142,17.6823858
0,161.640089,18.359911
0,160.9625639,19.0374361
0,160.2850387,19.7149613
0,158.9299884,21.0700116
0,156.5878512,23.4121488
0,154.245714,25.754286
0,151.9035768,28.0964232
0,147.2193024,32.7806976
0,145.3346371,34.6653629
0,143.4499718,36.5500282
0,141.5653065,38.4346935
0,139.6806411,40.3193589
0,135.9113105,44.0886895
0,134.2523352,45.7476648
0,132.5933598,47.4066402
0,130.9343845,49.0656155
0,129.2754091,50.7245909
0,125.9574584,54.0425416
0,125.4365042,54.5634958
0,124.91555,55.08445
0,124.3945958,55.6054042
0,123.8736416,56.1263584
0,122.8317332,57.1682668
0,122.9410052,57.0589948
0,123.0502772,56.9497228
0,123.1595492,56.8404508
0,123.3780933,56.6219067
0,124.5175823,55.4824177
0,125.6570714,54.3429286
0,126.7965604,53.2034396
0,129.0755385,50.9244615
0,129.6607032,50.3392968
88,130.245868,49.754132
180,130.8310327,49.1689673
345,131.4161974,48.5838026
548,132.5865269,47.4134731
769,135.6548392,44.3451608
952,138.7231516,41.2768484
1120,141.7914639,38.2085361
1242,144.8597763,35.1402237
1332,150.996401,29.003599
1481,154.5135764,25.4864236
1589,158.0307517,21.9692483
1661,161.547927,18.452073
1711,165.0651024,14.9348976
1729,172.0994531,7.9005469
1751,172.6594747,7.3405253
1739,173.2194963,6.7805037
1714,173.7795179,6.2204821
1684,174.3395395,5.6604605
1612,175.4595827,4.5404173
1566,175.2365699,4.7634301
1500,175.013557,4.986443
1404,174.7905441,5.2094559
1297,174.5675313,5.4324687
1165,174.1215055,5.8784945
1052,173.9671171,6.0328829
948,173.8127287,6.1872713
864,173.6583403,6.3416597
788,173.5039519,6.4960481
721,173.1951751,6.8048249
672,172.5113773,7.4886227
645,171.8275795,8.1724205
615,171.1437818,8.8562182
568,169.7761862,10.2238138
516,168.7076968,11.2923032
485,167.6392074,12.3607926
476,166.5707181,13.4292819
443,164.4337393,15.5662607
396,164.4113984,15.5886016
388,164.3890575,15.6109425
405,164.3667166,15.6332834
422,164.3443757,15.6556243
463,164.2996939,15.7003061
501,164.4133091,15.5866909
514,164.5269242,15.4730758
623,164.6405394,15.3594606
737,164.8677697,15.1322303
865,164.5590721,15.4409279
998,164.2503746,15.7496254
1084,163.941677,16.058323
1191,163.6329795,16.3670205
1285,163.0155844,16.9844156
1356,163.13344,16.86656
1427,163.2512956,16.7487044
1490,163.3691513,16.6308487
1444,163.4870069,16.5129931
1446,163.7227182,16.2772818
1357,164.383816,15.616184
1270,165.0449139,14.9550861
1165,165.7060118,14.2939882
1076,166.3671097,13.6328903
902,167.6893054,12.3106946
718,167.4955347,12.5044653
448,167.301764,12.698236
257,167.1079932,12.8920068
128,166.9142225,13.0857775
15,166.5266811,13.4733189
0,166.7208351,13.2791649
0,166.9149892,13.0850108
0,167.1091433,12.8908567
0,167.4974514,12.5025486
0,167.4415493,12.5584507
0,167.3856471,12.6143529
0,167.329745,12.670255
0,167.2179407,12.7820593
0,167.1461549,12.8538451
0,167.0743691,12.9256309
0,167.0025833,12.9974167
0,166.9307975,13.0692025
0,166.7872259,13.2127741
0,165.7120266,14.2879734
0,164.6368274,15.3631726
0,163.5616281,16.4383719
0,162.4864289,17.5135711
0,160.3360304,19.6639696
0,159.7123994,20.2876006
0,159.0887684,20.9112316
0,158.4651373,21.5348627
0,157.8415063,22.1584937
0,156.5942442,23.4057558
0,153.3015909,26.6984091
0,150.0089376,29.9910624
0,146.7162842,33.2837158
0,140.1309775,39.8690225
0,139.2962711,40.7037289
0,138.4615647,41.5384353
0,137.6268582,42.3731418
0,136.7921518,43.2078482
0,135.1227389,44.8772611
0,134.0547326,45.9452674
0,132.9867263,47.0132737
0,131.91872,48.08128
0,129.7827074,50.2172926
0,127.8875732,52.1124268
0,125.992439,54.007561
0,124.0973049,55.9026951
0,120.3070365,59.6929635
0,120.0201182,59.9798818
0,119.7331998,60.2668002
0,119.4462814,60.5537186
0,119.159363,60.840637
0,118.8724446,61.1275554
0,118.2986079,61.7013921
0,120.4928238,59.5071762
0,122.6870398,57.3129602
76,124.8812557,55.1187443
182,127.0754717,52.9245283
337,131.4639036,48.5360964
506,132.7595603,47.2404397
706,134.0552171,45.9447829
877,135.3508738,44.6491262
1014,137.9421873,42.0578127
1159,139.5831598,40.4168402
1274,141.2241323,38.7758677
1352,142.8651048,37.1348952
1401,144.5060773,35.4939227
1478,147.7880223,32.2119777
1537,152.0766853,27.9233147
1568,156.3653483,23.6346517
1577,160.6540113,19.3459887
1593,169.2313374,10.7686626
1578,169.6371681,10.3628319
1573,170.0429988,9.9570012
1529,170.4488294,9.5511706
1476,170.8546601,9.1453399
1337,171.6663215,8.3336785
1186,170.9316444,9.0683556
1055,170.1969673,9.8030327
924,169.4622902,10.5377098
803,167.9929359,12.0070641
687,168.1687554,11.8312446
606,168.3445749,11.6554251
525,168.5203943,11.4796057
452,168.6962138,11.3037862
391,168.8720333,11.1279667
343,169.2236722,10.7763278
307,168.2804058,11.7195942
291,167.3371393,12.6628607
287,166.3938729,13.6061271
319,165.4506065,14.5493935
342,163.5640736,16.4359264
368,163.5158851,16.4841149
400,163.4676966,16.5323034
490,163.4195082,16.5804918
535,163.3713197,16.6286803
587,163.2749428,16.7250572
695,163.0990019,16.9009981
758,162.923061,17.076939
902,162.7471201,17.2528799
973,162.5711792,17.4288208
1050,162.2192975,17.7807025
1120,161.765581,18.234419
1214,161.3118645,18.6881355
1295,160.8581481,19.1418519
1378,160.4044316,19.5955684
1432,159.4969986,20.5030014
1479,160.8269721,19.1730279
1496,162.1569455,17.8430545
1489,163.486919,16.513081
1440,164.8168924,15.1831076
1367,167.4768393,12.5231607
1260,169.0247274,10.9752726
1133,170.5726155,9.4273845
974,172.1205036,7.8794964
737,175.2162798,4.7837202
460,174.9703491,5.0296509
237,174.7244183,5.2755817
53,174.4784876,5.5215124
0,174.2325569,5.7674431
0,173.7406954,6.2593046
0,172.6991887,7.3008113
0,171.657682,8.342318
0,170.6161753,9.3838247
0,168.533162,11.466838
0,167.8373239,12.1626761
0,167.1414859,12.8585141
0,166.4456479,13.5543521
0,165.0539718,14.9460282
0,164.6319319,15.3680681
0,164.2098919,15.7901081
0,163.787852,16.212148
0,163.3658121,16.6341879
0,162.9437721,17.0562279
0,162.0996922,17.9003078
0,161.735767,18.264233
0,161.3718417,18.6281583
0,161.0079164,18.9920836
0,160.2800659,19.7199341
0,158.9998147,21.0001853
0,157.7195636,22.2804364
0,156.4393125,23.5606875
0,153.8788102,26.1211898
0,151.3912458,28.6087542
0,148.9036815,31.0963185
0,146.4161172,33.5838828
0,143.9285528,36.0714472
0,141.4409885,38.5590115
0,136.4658598,43.5341402
0,134.9843203,45.0156797
0,133.5027808,46.4972192
0,132.0212412,47.9787588
0,129.0581622,50.9418378
0,127.9920948,52.0079052
0,126.9260275,53.0739725
0,125.8599601,54.1400399
0,124.7938928,55.2061072
0,122.6617581,57.3382419
0,121.6946356,58.3053644
0,120.7275131,59.2724869
0,119.7603906,60.2396094
0,118.793268,61.206732
0,116.859023,63.140977
0,119.1083467,60.8916533
0,121.3576704,58.6423296
0,123.6069941,56.3930059
0,125.8563178,54.1436822
62,130.3549652,49.6450348
212,131.0529224,48.9470776
400,131.7508797,48.2491203
566,132.4488369,47.5511631
757,133.1467942,46.8532058
968,134.5427087,45.4572913
1098,136.1643173,43.8356827
1290,137.7859259,42.2140741
1454,139.4075344,40.5924656
1617,141.029143,38.970857
1793,144.2723602,35.7276398
1906,150.3256091,29.6743909
1959,156.378858,23.621142
1992,162.4321069,17.5678931
1993,174.5386047,5.4613953
1953,174.6921184,5.3078816
1878,174.8456322,5.1543678
1803,174.999146,5.000854
1725,175.1526597,4.8473403
1660,175.4596872,4.5403128
1582,175.4153674,4.5846326
1502,175.3710475,4.6289525
1388,175.3267276,4.6732724
1274,175.2824078,4.7175922
1136,175.2380879,4.7619121
1015,175.1494482,4.8505518
926,174.5815704,5.4184296
872,174.0136926,5.9863074
789,173.4458148,6.5541852
776,172.877937,7.122063
742,171.7421815,8.2578185
712,170.4695786,9.5304214
694,169.1969757,10.8030243
654,167.9243728,12.0756272
616,165.379167,14.620833
593,165.1540049,14.8459951
547,164.9288428,15.0711572
497,164.7036808,15.2963192
486,164.4785187,15.5214813
492,164.0281946,15.9718054
522,164.7048724,15.2951276
512,165.3815502,14.6184498
576,166.058228,13.941772
582,166.7349059,13.2650941
699,168.0882615,11.9117385
804,168.575629,11.424371
900,169.0629965,10.9370035
961,169.5503639,10.4496361
1035,170.5250989,9.4749011
1103,169.7313848,10.2686152
1217,168.9376707,11.0623293
1257,168.1439566,11.8560434
1329,167.3502425,12.6497575
1340,165.7628143,14.2371857
1391,167.3794947,12.6205053
1402,168.9961752,11.0038248
1394,170.6128556,9.3871444
1370,172.229536,7.770464
1327,175.4628969,4.5371031
1210,174.7930805,5.2069195
1056,174.123264,5.876736
810,173.4534476,6.5465524
573,172.7836312,7.2163688
331,171.4439984,8.5560016
178,170.96742,9.03258
65,170.4908415,9.5091585
0,170.0142631,9.9857369
0,169.5376846,10.4623154
0,168.5845278,11.4154722
0,168.3424663,11.6575337
0,168.1004049,11.8995951
0,167.8583435,12.1416565
0,167.616282,12.383718
0,167.1321592,12.8678408
0,167.0676162,12.9323838
0,167.0030732,12.9969268
0,166.9385301,13.0614699
0,166.8094441,13.1905559
0,166.2819389,13.7180611
0,165.7544336,14.2455664
0,165.2269284,14.7730716
0,164.1719179,15.8280821
0,163.4527112,16.5472888
0,162.7335045,17.2664955
0,162.0142978,17.9857022
0,161.2950911,18.7049089
0,159.8566777,20.1433223
0,157.3225867,22.6774133
0,154.7884956,25.2115044
0,152.2544046,27.7455954
0,147.1862225,32.8137775
0,144.2341375,35.7658625
0,141.2820526,38.7179474
0,138.3299676,41.6700324
0,132.4257977,47.5742023
0,132.0486847,47.9513153
0,131.6715717,48.3284283
0,131.2944587,48.7055413
0,130.9173457,49.0826543
0,130.1631196,49.8368804
0,129.1139117,50.8860883
0,128.0647038,51.9352962
0,127.0154958,52.9845042
0,125.9662879,54.0337121
0,123.867872,56.132128
0,122.7999099,57.2000901
0,121.7319478,58.2680522
0,120.6639856,59.3360144
0,118.5280614,61.4719386
0,118.9684076,61.0315924
0,119.4087537,60.5912463
0,119.8490999,60.1509001
0,120.7297923,59.2702077
111,122.3771187,57.6228813
253,124.0244452,55.9755548
463,125.6717717,54.3282283
666,127.3190981,52.6809019
883,130.613751,49.386249
1057,133.7848201,46.2151799
1217,136.9558892,43.0441108
1320,140.1269583,39.8730417
1425,143.2980273,36.7019727
1583,149.6401655,30.3598345
1688,153.5370136,26.4629864
1738,157.4338618,22.5661382
1793,161.3307099,18.6692901
1802,165.2275581,14.7724419
1811,173.0212544,6.9787456
1794,173.3256171,6.6743829
1745,173.6299799,6.3700201
1693,173.9343426,6.0656574
1651,174.2387054,5.7612946
1599,174.8474308,5.1525692
1540,174.9360679,5.0639321
1476,175.024705,4.975295
1378,175.1133422,4.8866578
1267,175.2019793,4.7980207
1162,175.3792535,4.6207465
1027,175.066217,4.933783
927,174.7531805,5.2468195
840,174.4401441,5.5598559
758,173.8140712,6.1859288
689,173.2039082,6.7960918
617,172.5937453,7.4062547
535,171.9835824,8.0164176
477,170.7632566,9.2367434
411,170.0023019,9.9976981
351,169.2413472,10.7586528
335,168.4803924,11.5196076
319,167.7194377,12.2805623
347,166.1975283,13.8024717
345,166.091164,13.908836
420,165.9847996,14.0152004
479,165.8784353,14.1215647
579,165.772071,14.227929
670,165.5593423,14.4406577
781,165.1537531,14.8462469
896,164.7481639,15.2518361
978,164.3425746,15.6574254
1106,163.9369854,16.0630146
1211,163.125807,16.874193
1316,164.1405615,15.8594385
1379,165.155316,14.844684
1431,166.1700705,13.8299295
1413,168.1995795,11.8004205
1430,167.937967,12.062033
1401,167.6763544,12.3236456
1364,167.4147419,12.5852581
1276,167.1531293,12.8468707
1187,166.6299043,13.3700957
1118,166.8318527,13.1681473
975,167.0338012,12.9661988
827,167.2357496,12.7642504
596,167.4376981,12.5623019
374,167.841595,12.158405
234,167.5781465,12.4218535
132,167.314698,12.685302
10,167.0512495,12.9487505
0,166.7878011,13.2121989
0,166.2609041,13.7390959
0,166.3929999,13.6070001
0,166.5250956,13.4749044
0,166.6571914,13.3428086
0,166.7892872,13.2107128
0,167.0534787,12.9465213
0,166.2303293,13.7696707
0,165.4071798,14.5928202
0,164.5840303,15.4159697
0,163.7608809,16.2391191
0,162.114582,17.885418
0,161.7275778,18.2724222
0,161.3405737,18.6594263
0,160.9535695,19.0464305
0,160.1795612,19.8204388
0,159.1283433,20.8716567
0,158.0771255,21.9228745
0,157.0259076,22.9740924
0,155.9746897,24.0253103
0,153.872254,26.127746
0,153.1853087,26.8146913
0,152.4983635,27.5016365
0,151.8114183,28.1885817
0,150.4375279,29.5624721
0,148.5372429,31.4627571
0,146.636958,33.363042
0,144.736673,35.263327
0,142.836388,37.163612
0,139.0358181,40.9641819
0,136.2986418,43.7013582
0,133.5614654,46.4385346
0,130.8242891,49.1757109
0,128.0871128,51.9128872
0,122.6127602,57.3872398
0,122.5975027,57.4024973
0,122.5822452,57.4177548
0,122.5669877,57.4330123
0,122.5364727,57.4635273
0,121.1888061,58.8111939
0,119.8411395,60.1588605
0,118.4934729,61.5065271
0,117.1458063,62.8541937
0,114.450473,65.549527
0,115.3738578,64.6261422
0,116.2972426,63.7027574
0,117.2206273,62.7793727
0,118.1440121,61.8559879
0,119.9907817,60.0092183
131,120.8567121,59.1432879
256,121.7226426,58.2773574
414,122.588573,57.411427
646,124.3204339,55.6795661
906,128.8948983,51.1051017
1127,133.4693626,46.5306374
1292,138.0438269,41.9561731
1423,142.6182912,37.3817088
1536,151.7672199,28.2327801
1657,152.7568672,27.2431328
1790,153.7465146,26.2534854
1893,154.736162,25.263838
1947,155.7258094,24.2741906
2007,157.7051042,22.2948958
2037,160.8931813,19.1068187
2062,164.0812584,15.9187416
2050,167.2693355,12.7306645
2016,173.6454898,6.3545102
1985,173.9224778,6.0775222
1949,174.1994658,5.8005342
1863,174.4764538,5.5235462
1757,174.7534418,5.2465582
1636,175.3074179,4.6925821
1503,175.0643529,4.9356471
1333,174.8212879,5.1787121
1187,174.5782229,5.4217771
1051,174.0920929,5.9079071
935,173.1597048,6.8402952
811,172.2273166,7.7726834
728,171.2949285,8.7050715
624,169.4301522,10.5698478
522,169.0862977,10.9137023
443,168.7424432,11.2575568
374,168.3985888,11.6014112
310,168.0547343,11.9452657
237,167.7108799,12.2891201
226,167.0231709,12.9768291
213,166.5931571,13.4068429
247,166.1631433,13.8368567
272,165.7331294,14.2668706
341,164.8731018,15.1268982
479,164.0923984,15.9076016
630,163.3116951,16.6883049
741,162.5309917,17.4690083
877,160.969585,19.030415
1011,160.487335,19.512665
1150,160.0050851,19.9949149
1279,159.5228351,20.4771649
1361,159.0405852,20.9594148
1450,158.0760852,21.9239148
1546,159.345574,20.654426
1547,160.6150628,19.3849372
1525,161.8845515,18.1154485
1527,163.1540403,16.8459597
1510,165.6930179,14.3069821
1405,165.1537708,14.8462292
